1887 481 321
102 190 0 0
101 190 0 0
100 190 0 0
99 190 0 0
98 190 0 0
97 190 0 0
102 189 0 0
101 189 0 0
100 189 0 0
99 189 0 0
98 189 0 0
100 188 0 0
99 188 0 0
400 158 0 0
401 157 0 0
400 157 0 0
399 157 0 0
402 156 0 0
401 156 0 0
400 156 0 0
399 156 0 0
398 156 0 0
402 155 0 0
401 155 0 0
400 155 0 0
399 155 0 0
398 155 0 0
402 154 0 0
401 154 0 0
400 154 0 0
399 154 0 0
398 154 0 0
402 153 0 0
401 153 0 0
400 153 0 0
399 153 0 0
398 153 0 0
402 152 0 0
401 152 0 0
400 152 0 0
399 152 0 0
398 152 0 0
402 151 0 0
401 151 0 0
400 151 0 0
399 151 0 0
398 151 0 0
194 151 0 1
403 150 0 0
402 150 0 0
401 150 0 0
400 150 0 0
399 150 0 0
196 150 0 1
195 150 0 1
194 150 0 1
193 150 0 1
403 149 0 0
402 149 0 0
401 149 0 0
400 149 0 0
399 149 0 0
196 149 0 1
195 149 0 1
194 149 0 1
193 149 0 1
192 149 0 1
403 148 0 0
402 148 0 0
401 148 0 0
400 148 0 0
399 148 0 0
197 148 0 1
196 148 0 1
195 148 0 1
194 148 0 1
193 148 0 1
404 147 0 0
403 147 0 0
402 147 0 0
401 147 0 0
400 147 0 0
198 147 0 1
197 147 0 1
196 147 0 1
195 147 0 1
194 147 0 1
404 146 0 0
403 146 0 0
402 146 0 0
401 146 0 0
400 146 0 0
199 146 0 1
198 146 0 1
197 146 0 1
196 146 0 1
195 146 0 1
405 145 0 0
404 145 0 0
403 145 0 0
402 145 0 0
401 145 0 0
400 145 0 0
200 145 0 1
199 145 0 1
198 145 0 1
197 145 0 1
196 145 0 1
405 144 0 0
404 144 0 0
403 144 0 0
402 144 0 0
401 144 0 0
201 144 0 1
200 144 0 1
199 144 0 1
198 144 0 1
197 144 0 1
405 143 0 0
404 143 0 0
403 143 0 0
402 143 0 0
401 143 0 0
202 143 0 1
201 143 0 1
200 143 0 1
199 143 0 1
198 143 0 1
197 143 0 1
406 142 0 0
405 142 0 0
404 142 0 0
403 142 0 0
402 142 0 0
203 142 0 1
202 142 0 1
201 142 0 1
200 142 0 1
199 142 0 1
198 142 0 1
406 141 0 0
405 141 0 0
404 141 0 0
403 141 0 0
402 141 0 0
204 141 0 1
203 141 0 1
202 141 0 1
201 141 0 1
200 141 0 1
199 141 0 1
406 140 0 0
405 140 0 0
404 140 0 0
403 140 0 0
402 140 0 0
205 140 0 1
204 140 0 1
203 140 0 1
202 140 0 1
201 140 0 1
200 140 0 1
407 139 0 0
406 139 0 0
405 139 0 0
404 139 0 0
403 139 0 0
207 139 0 1
206 139 0 1
205 139 0 1
204 139 0 1
203 139 0 1
202 139 0 1
201 139 0 1
407 138 0 0
406 138 0 0
405 138 0 0
404 138 0 0
403 138 0 0
208 138 0 1
207 138 0 1
206 138 0 1
205 138 0 1
204 138 0 1
203 138 0 1
202 138 0 1
407 137 0 0
406 137 0 0
405 137 0 0
404 137 0 0
403 137 0 0
209 137 0 1
208 137 0 1
207 137 0 1
206 137 0 1
205 137 0 1
204 137 0 1
203 137 0 1
408 136 0 0
407 136 0 0
406 136 0 0
405 136 0 0
404 136 0 0
210 136 0 1
209 136 0 1
208 136 0 1
207 136 0 1
206 136 0 1
205 136 0 1
204 136 0 1
408 135 0 0
407 135 0 0
406 135 0 0
405 135 0 0
404 135 0 0
211 135 0 1
210 135 0 1
209 135 0 1
208 135 0 1
207 135 0 1
206 135 0 1
408 134 0 0
407 134 0 0
406 134 0 0
405 134 0 0
404 134 0 0
213 134 0 1
212 134 0 1
211 134 0 1
210 134 0 1
209 134 0 1
208 134 0 1
207 134 0 1
409 133 0 0
408 133 0 0
407 133 0 0
406 133 0 0
405 133 0 0
214 133 0 1
213 133 0 1
212 133 0 1
211 133 0 1
210 133 0 1
209 133 0 1
208 133 0 1
409 132 0 0
408 132 0 0
407 132 0 0
406 132 0 0
405 132 0 0
215 132 0 1
214 132 0 1
213 132 0 1
212 132 0 1
211 132 0 1
210 132 0 1
409 131 0 0
408 131 0 0
407 131 0 0
406 131 0 0
405 131 0 0
217 131 0 1
216 131 0 1
215 131 0 1
214 131 0 1
213 131 0 1
212 131 0 1
211 131 0 1
409 130 0 0
408 130 0 0
407 130 0 0
406 130 0 0
405 130 0 0
218 130 0 1
217 130 0 1
216 130 0 1
215 130 0 1
214 130 0 1
213 130 0 1
212 130 0 1
410 129 0 0
409 129 0 0
408 129 0 0
407 129 0 0
406 129 0 0
219 129 0 1
218 129 0 1
217 129 0 1
216 129 0 1
215 129 0 1
214 129 0 1
213 129 0 1
410 128 0 0
409 128 0 0
408 128 0 0
407 128 0 0
406 128 0 0
220 128 0 1
219 128 0 1
218 128 0 1
217 128 0 1
216 128 0 1
215 128 0 1
214 128 0 1
411 127 0 0
410 127 0 0
409 127 0 0
408 127 0 0
407 127 0 0
222 127 0 1
221 127 0 1
220 127 0 1
219 127 0 1
218 127 0 1
217 127 0 1
216 127 0 1
411 126 0 0
410 126 0 0
409 126 0 0
408 126 0 0
407 126 0 0
223 126 0 1
222 126 0 1
221 126 0 1
220 126 0 1
219 126 0 1
218 126 0 1
217 126 0 1
411 125 0 0
410 125 0 0
409 125 0 0
408 125 0 0
407 125 0 0
224 125 0 1
223 125 0 1
222 125 0 1
221 125 0 1
220 125 0 1
219 125 0 1
218 125 0 1
412 124 0 0
411 124 0 0
410 124 0 0
409 124 0 0
408 124 0 0
225 124 0 1
224 124 0 1
223 124 0 1
222 124 0 1
221 124 0 1
220 124 0 1
412 123 0 0
411 123 0 0
410 123 0 0
409 123 0 0
408 123 0 0
227 123 0 1
226 123 0 1
225 123 0 1
224 123 0 1
223 123 0 1
222 123 0 1
221 123 0 1
412 122 0 0
411 122 0 0
410 122 0 0
409 122 0 0
408 122 0 0
228 122 0 1
227 122 0 1
226 122 0 1
225 122 0 1
224 122 0 1
223 122 0 1
222 122 0 1
413 121 0 0
412 121 0 0
411 121 0 0
410 121 0 0
409 121 0 0
229 121 0 1
228 121 0 1
227 121 0 1
226 121 0 1
225 121 0 1
224 121 0 1
413 120 0 0
412 120 0 0
411 120 0 0
410 120 0 0
409 120 0 0
230 120 0 1
229 120 0 1
228 120 0 1
227 120 0 1
226 120 0 1
225 120 0 1
413 119 0 0
412 119 0 0
411 119 0 0
410 119 0 0
409 119 0 0
232 119 0 1
231 119 0 1
230 119 0 1
229 119 0 1
228 119 0 1
227 119 0 1
226 119 0 1
414 118 0 0
413 118 0 0
412 118 0 0
411 118 0 0
410 118 0 0
233 118 0 1
232 118 0 1
231 118 0 1
230 118 0 1
229 118 0 1
228 118 0 1
414 117 0 0
413 117 0 0
412 117 0 0
411 117 0 0
410 117 0 0
234 117 0 1
233 117 0 1
232 117 0 1
231 117 0 1
230 117 0 1
229 117 0 1
414 116 0 0
413 116 0 0
412 116 0 0
411 116 0 0
410 116 0 0
236 116 0 1
235 116 0 1
234 116 0 1
233 116 0 1
232 116 0 1
231 116 0 1
230 116 0 1
414 115 0 0
413 115 0 0
412 115 0 0
411 115 0 0
237 115 0 1
236 115 0 1
235 115 0 1
234 115 0 1
233 115 0 1
232 115 0 1
231 115 0 1
414 114 0 0
413 114 0 0
412 114 0 0
411 114 0 0
239 114 0 1
238 114 0 1
237 114 0 1
236 114 0 1
235 114 0 1
234 114 0 1
415 113 0 0
414 113 0 0
413 113 0 0
412 113 0 0
240 113 0 1
239 113 0 1
238 113 0 1
237 113 0 1
236 113 0 1
235 113 0 1
415 112 0 0
414 112 0 0
413 112 0 0
412 112 0 0
241 112 0 1
240 112 0 1
239 112 0 1
238 112 0 1
237 112 0 1
236 112 0 1
415 111 0 0
414 111 0 0
413 111 0 0
412 111 0 0
243 111 0 1
242 111 0 1
241 111 0 1
240 111 0 1
239 111 0 1
238 111 0 1
416 110 0 0
415 110 0 0
414 110 0 0
413 110 0 0
244 110 0 1
243 110 0 1
242 110 0 1
241 110 0 1
240 110 0 1
239 110 0 1
416 109 0 0
415 109 0 0
414 109 0 0
413 109 0 0
245 109 0 1
244 109 0 1
243 109 0 1
242 109 0 1
241 109 0 1
240 109 0 1
416 108 0 0
415 108 0 0
414 108 0 0
413 108 0 0
246 108 0 1
245 108 0 1
244 108 0 1
243 108 0 1
242 108 0 1
241 108 0 1
240 108 0 1
417 107 0 0
416 107 0 0
415 107 0 0
414 107 0 0
247 107 0 1
246 107 0 1
245 107 0 1
244 107 0 1
243 107 0 1
242 107 0 1
417 106 0 0
416 106 0 0
415 106 0 0
414 106 0 0
249 106 0 1
248 106 0 1
247 106 0 1
246 106 0 1
245 106 0 1
244 106 0 1
243 106 0 1
417 105 0 0
416 105 0 0
415 105 0 0
414 105 0 0
250 105 0 1
249 105 0 1
248 105 0 1
247 105 0 1
246 105 0 1
245 105 0 1
244 105 0 1
418 104 0 0
417 104 0 0
416 104 0 0
415 104 0 0
251 104 0 1
250 104 0 1
249 104 0 1
248 104 0 1
247 104 0 1
246 104 0 1
418 103 0 0
417 103 0 0
416 103 0 0
415 103 0 0
253 103 0 1
252 103 0 1
251 103 0 1
250 103 0 1
249 103 0 1
248 103 0 1
247 103 0 1
418 102 0 0
417 102 0 0
416 102 0 0
415 102 0 0
254 102 0 1
253 102 0 1
252 102 0 1
251 102 0 1
250 102 0 1
249 102 0 1
248 102 0 1
419 101 0 0
418 101 0 0
417 101 0 0
416 101 0 0
415 101 0 0
255 101 0 1
254 101 0 1
253 101 0 1
252 101 0 1
251 101 0 1
250 101 0 1
249 101 0 1
419 100 0 0
418 100 0 0
417 100 0 0
416 100 0 0
415 100 0 0
256 100 0 1
255 100 0 1
254 100 0 1
253 100 0 1
252 100 0 1
251 100 0 1
250 100 0 1
419 99 0 0
418 99 0 0
417 99 0 0
416 99 0 0
415 99 0 0
257 99 0 1
256 99 0 1
255 99 0 1
254 99 0 1
253 99 0 1
252 99 0 1
420 98 0 0
419 98 0 0
418 98 0 0
417 98 0 0
416 98 0 0
258 98 0 1
257 98 0 1
256 98 0 1
255 98 0 1
254 98 0 1
253 98 0 1
420 97 0 0
419 97 0 0
418 97 0 0
417 97 0 0
416 97 0 0
259 97 0 1
258 97 0 1
257 97 0 1
256 97 0 1
255 97 0 1
254 97 0 1
420 96 0 0
419 96 0 0
418 96 0 0
417 96 0 0
416 96 0 0
260 96 0 1
259 96 0 1
258 96 0 1
257 96 0 1
256 96 0 1
255 96 0 1
421 95 0 0
420 95 0 0
419 95 0 0
418 95 0 0
417 95 0 0
261 95 0 1
260 95 0 1
259 95 0 1
258 95 0 1
257 95 0 1
256 95 0 1
421 94 0 0
420 94 0 0
419 94 0 0
418 94 0 0
417 94 0 0
260 94 0 1
259 94 0 1
258 94 0 1
257 94 0 1
422 93 0 0
421 93 0 0
420 93 0 0
419 93 0 0
418 93 0 0
259 93 0 1
422 92 0 0
421 92 0 0
420 92 0 0
419 92 0 0
418 92 0 0
422 91 0 0
421 91 0 0
420 91 0 0
419 91 0 0
418 91 0 0
422 90 0 0
421 90 0 0
420 90 0 0
419 90 0 0
418 90 0 0
423 89 0 0
422 89 0 0
421 89 0 0
420 89 0 0
419 89 0 0
423 88 0 0
422 88 0 0
421 88 0 0
420 88 0 0
419 88 0 0
118 88 0 0
423 87 0 0
422 87 0 0
421 87 0 0
420 87 0 0
419 87 0 0
120 87 0 0
119 87 0 0
118 87 0 0
117 87 0 0
424 86 0 0
423 86 0 0
422 86 0 0
421 86 0 0
420 86 0 0
122 86 0 0
121 86 0 0
120 86 0 0
119 86 0 0
118 86 0 0
117 86 0 0
116 86 0 0
424 85 0 0
423 85 0 0
422 85 0 0
421 85 0 0
420 85 0 0
124 85 0 0
123 85 0 0
122 85 0 0
121 85 0 0
120 85 0 0
119 85 0 0
118 85 0 0
117 85 0 0
424 84 0 0
423 84 0 0
422 84 0 0
421 84 0 0
420 84 0 0
126 84 0 0
125 84 0 0
124 84 0 0
123 84 0 0
122 84 0 0
121 84 0 0
120 84 0 0
119 84 0 0
118 84 0 0
425 83 0 0
424 83 0 0
423 83 0 0
422 83 0 0
421 83 0 0
127 83 0 0
126 83 0 0
125 83 0 0
124 83 0 0
123 83 0 0
122 83 0 0
121 83 0 0
120 83 0 0
119 83 0 0
425 82 0 0
424 82 0 0
423 82 0 0
422 82 0 0
421 82 0 0
129 82 0 0
128 82 0 0
127 82 0 0
126 82 0 0
125 82 0 0
124 82 0 0
123 82 0 0
122 82 0 0
121 82 0 0
425 81 0 0
424 81 0 0
423 81 0 0
422 81 0 0
421 81 0 0
131 81 0 0
130 81 0 0
129 81 0 0
128 81 0 0
127 81 0 0
126 81 0 0
125 81 0 0
124 81 0 0
123 81 0 0
426 80 0 0
425 80 0 0
424 80 0 0
423 80 0 0
422 80 0 0
132 80 0 0
131 80 0 0
130 80 0 0
129 80 0 0
128 80 0 0
127 80 0 0
126 80 0 0
125 80 0 0
426 79 0 0
425 79 0 0
424 79 0 0
423 79 0 0
422 79 0 0
134 79 0 0
133 79 0 0
132 79 0 0
131 79 0 0
130 79 0 0
129 79 0 0
128 79 0 0
127 79 0 0
126 79 0 0
426 78 0 0
425 78 0 0
424 78 0 0
423 78 0 0
422 78 0 0
136 78 0 0
135 78 0 0
134 78 0 0
133 78 0 0
132 78 0 0
131 78 0 0
130 78 0 0
129 78 0 0
128 78 0 0
427 77 0 0
426 77 0 0
425 77 0 0
424 77 0 0
423 77 0 0
138 77 0 0
137 77 0 0
136 77 0 0
135 77 0 0
134 77 0 0
133 77 0 0
132 77 0 0
131 77 0 0
130 77 0 0
427 76 0 0
426 76 0 0
425 76 0 0
424 76 0 0
423 76 0 0
139 76 0 0
138 76 0 0
137 76 0 0
136 76 0 0
135 76 0 0
134 76 0 0
133 76 0 0
132 76 0 0
428 75 0 0
427 75 0 0
426 75 0 0
425 75 0 0
424 75 0 0
141 75 0 0
140 75 0 0
139 75 0 0
138 75 0 0
137 75 0 0
136 75 0 0
135 75 0 0
134 75 0 0
133 75 0 0
428 74 0 0
427 74 0 0
426 74 0 0
425 74 0 0
424 74 0 0
143 74 0 0
142 74 0 0
141 74 0 0
140 74 0 0
139 74 0 0
138 74 0 0
137 74 0 0
136 74 0 0
135 74 0 0
428 73 0 0
427 73 0 0
426 73 0 0
425 73 0 0
424 73 0 0
145 73 0 0
144 73 0 0
143 73 0 0
142 73 0 0
141 73 0 0
140 73 0 0
139 73 0 0
138 73 0 0
137 73 0 0
429 72 0 0
428 72 0 0
427 72 0 0
426 72 0 0
425 72 0 0
146 72 0 0
145 72 0 0
144 72 0 0
143 72 0 0
142 72 0 0
141 72 0 0
140 72 0 0
139 72 0 0
138 72 0 0
429 71 0 0
428 71 0 0
427 71 0 0
426 71 0 0
425 71 0 0
148 71 0 0
147 71 0 0
146 71 0 0
145 71 0 0
144 71 0 0
143 71 0 0
142 71 0 0
141 71 0 0
140 71 0 0
429 70 0 0
428 70 0 0
427 70 0 0
426 70 0 0
425 70 0 0
150 70 0 0
149 70 0 0
148 70 0 0
147 70 0 0
146 70 0 0
145 70 0 0
144 70 0 0
143 70 0 0
142 70 0 0
429 69 0 0
428 69 0 0
427 69 0 0
426 69 0 0
425 69 0 0
151 69 0 0
150 69 0 0
149 69 0 0
148 69 0 0
147 69 0 0
146 69 0 0
145 69 0 0
144 69 0 0
430 68 0 0
429 68 0 0
428 68 0 0
427 68 0 0
426 68 0 0
154 68 0 0
153 68 0 0
152 68 0 0
151 68 0 0
150 68 0 0
149 68 0 0
148 68 0 0
147 68 0 0
430 67 0 0
429 67 0 0
428 67 0 0
427 67 0 0
426 67 0 0
156 67 0 0
155 67 0 0
154 67 0 0
153 67 0 0
152 67 0 0
151 67 0 0
150 67 0 0
149 67 0 0
431 66 0 0
430 66 0 0
429 66 0 0
428 66 0 0
427 66 0 0
157 66 0 0
156 66 0 0
155 66 0 0
154 66 0 0
153 66 0 0
152 66 0 0
151 66 0 0
431 65 0 0
430 65 0 0
429 65 0 0
428 65 0 0
427 65 0 0
159 65 0 0
158 65 0 0
157 65 0 0
156 65 0 0
155 65 0 0
154 65 0 0
153 65 0 0
152 65 0 0
431 64 0 0
430 64 0 0
429 64 0 0
428 64 0 0
427 64 0 0
161 64 0 0
160 64 0 0
159 64 0 0
158 64 0 0
157 64 0 0
156 64 0 0
155 64 0 0
154 64 0 0
153 64 0 0
432 63 0 0
431 63 0 0
430 63 0 0
429 63 0 0
428 63 0 0
162 63 0 0
161 63 0 0
160 63 0 0
159 63 0 0
158 63 0 0
157 63 0 0
156 63 0 0
155 63 0 0
432 62 0 0
431 62 0 0
430 62 0 0
429 62 0 0
428 62 0 0
164 62 0 0
163 62 0 0
162 62 0 0
161 62 0 0
160 62 0 0
159 62 0 0
158 62 0 0
157 62 0 0
156 62 0 0
433 61 0 0
432 61 0 0
431 61 0 0
430 61 0 0
429 61 0 0
428 61 0 0
166 61 0 0
165 61 0 0
164 61 0 0
163 61 0 0
162 61 0 0
161 61 0 0
160 61 0 0
159 61 0 0
158 61 0 0
433 60 0 0
432 60 0 0
431 60 0 0
430 60 0 0
429 60 0 0
168 60 0 0
167 60 0 0
166 60 0 0
165 60 0 0
164 60 0 0
163 60 0 0
162 60 0 0
161 60 0 0
160 60 0 0
433 59 0 0
432 59 0 0
431 59 0 0
430 59 0 0
429 59 0 0
169 59 0 0
168 59 0 0
167 59 0 0
166 59 0 0
165 59 0 0
164 59 0 0
163 59 0 0
162 59 0 0
434 58 0 0
433 58 0 0
432 58 0 0
431 58 0 0
430 58 0 0
171 58 0 0
170 58 0 0
169 58 0 0
168 58 0 0
167 58 0 0
166 58 0 0
165 58 0 0
164 58 0 0
163 58 0 0
434 57 0 0
433 57 0 0
432 57 0 0
431 57 0 0
430 57 0 0
173 57 0 0
172 57 0 0
171 57 0 0
170 57 0 0
169 57 0 0
168 57 0 0
167 57 0 0
166 57 0 0
165 57 0 0
434 56 0 0
433 56 0 0
432 56 0 0
431 56 0 0
430 56 0 0
175 56 0 0
174 56 0 0
173 56 0 0
172 56 0 0
171 56 0 0
170 56 0 0
169 56 0 0
168 56 0 0
167 56 0 0
435 55 0 0
434 55 0 0
433 55 0 0
432 55 0 0
431 55 0 0
176 55 0 0
175 55 0 0
174 55 0 0
173 55 0 0
172 55 0 0
171 55 0 0
170 55 0 0
169 55 0 0
435 54 0 0
434 54 0 0
433 54 0 0
432 54 0 0
431 54 0 0
178 54 0 0
177 54 0 0
176 54 0 0
175 54 0 0
174 54 0 0
173 54 0 0
172 54 0 0
171 54 0 0
170 54 0 0
435 53 0 0
434 53 0 0
433 53 0 0
432 53 0 0
431 53 0 0
180 53 0 0
179 53 0 0
178 53 0 0
177 53 0 0
176 53 0 0
175 53 0 0
174 53 0 0
173 53 0 0
172 53 0 0
436 52 0 0
435 52 0 0
434 52 0 0
433 52 0 0
432 52 0 0
181 52 0 0
180 52 0 0
179 52 0 0
178 52 0 0
177 52 0 0
176 52 0 0
175 52 0 0
174 52 0 0
437 51 0 0
436 51 0 0
435 51 0 0
434 51 0 0
433 51 0 0
432 51 0 0
183 51 0 0
182 51 0 0
181 51 0 0
180 51 0 0
179 51 0 0
178 51 0 0
177 51 0 0
176 51 0 0
175 51 0 0
437 50 0 0
436 50 0 0
435 50 0 0
434 50 0 0
433 50 0 0
185 50 0 0
184 50 0 0
183 50 0 0
182 50 0 0
181 50 0 0
180 50 0 0
179 50 0 0
178 50 0 0
177 50 0 0
438 49 0 0
437 49 0 0
436 49 0 0
435 49 0 0
434 49 0 0
187 49 0 0
186 49 0 0
185 49 0 0
184 49 0 0
183 49 0 0
182 49 0 0
181 49 0 0
180 49 0 0
179 49 0 0
439 48 0 0
438 48 0 0
437 48 0 0
436 48 0 0
435 48 0 0
434 48 0 0
188 48 0 0
187 48 0 0
186 48 0 0
185 48 0 0
184 48 0 0
183 48 0 0
182 48 0 0
181 48 0 0
440 47 0 0
439 47 0 0
438 47 0 0
437 47 0 0
436 47 0 0
435 47 0 0
190 47 0 0
189 47 0 0
188 47 0 0
187 47 0 0
186 47 0 0
185 47 0 0
184 47 0 0
183 47 0 0
182 47 0 0
439 46 0 0
438 46 0 0
437 46 0 0
436 46 0 0
192 46 0 0
191 46 0 0
190 46 0 0
189 46 0 0
188 46 0 0
187 46 0 0
186 46 0 0
185 46 0 0
184 46 0 0
438 45 0 0
194 45 0 0
193 45 0 0
192 45 0 0
191 45 0 0
190 45 0 0
189 45 0 0
188 45 0 0
187 45 0 0
186 45 0 0
195 44 0 0
194 44 0 0
193 44 0 0
192 44 0 0
191 44 0 0
190 44 0 0
189 44 0 0
188 44 0 0
196 43 0 0
195 43 0 0
194 43 0 0
193 43 0 0
192 43 0 0
191 43 0 0
190 43 0 0
189 43 0 0
198 42 0 0
197 42 0 0
196 42 0 0
195 42 0 0
194 42 0 0
193 42 0 0
192 42 0 0
191 42 0 0
199 41 0 0
198 41 0 0
197 41 0 0
196 41 0 0
195 41 0 0
194 41 0 0
193 41 0 0
201 40 0 0
200 40 0 0
199 40 0 0
198 40 0 0
197 40 0 0
196 40 0 0
195 40 0 0
194 40 0 0
203 39 0 0
202 39 0 0
201 39 0 0
200 39 0 0
199 39 0 0
198 39 0 0
197 39 0 0
196 39 0 0
205 38 0 0
204 38 0 0
203 38 0 0
202 38 0 0
201 38 0 0
200 38 0 0
199 38 0 0
198 38 0 0
197 38 0 0
206 37 0 0
205 37 0 0
204 37 0 0
203 37 0 0
202 37 0 0
201 37 0 0
200 37 0 0
199 37 0 0
208 36 0 0
207 36 0 0
206 36 0 0
205 36 0 0
204 36 0 0
203 36 0 0
202 36 0 0
201 36 0 0
200 36 0 0
210 35 0 0
209 35 0 0
208 35 0 0
207 35 0 0
