5536 600 450
446 348 0 0
445 348 0 0
444 348 0 0
443 348 0 0
215 348 0 1
214 348 0 1
213 348 0 1
212 348 0 1
211 348 0 1
210 348 0 1
209 348 0 1
151 348 0 0
150 348 0 0
149 348 0 0
148 348 0 0
147 348 0 0
146 348 0 0
145 348 0 0
448 347 0 0
447 347 0 0
446 347 0 0
445 347 0 0
444 347 0 0
443 347 0 0
216 347 0 1
215 347 0 1
214 347 0 1
213 347 0 1
212 347 0 1
211 347 0 1
210 347 0 1
150 347 0 0
149 347 0 0
148 347 0 0
147 347 0 0
146 347 0 0
145 347 0 0
144 347 0 0
449 346 0 0
448 346 0 0
447 346 0 0
446 346 0 0
445 346 0 0
444 346 0 0
217 346 0 1
216 346 0 1
215 346 0 1
214 346 0 1
213 346 0 1
212 346 0 1
211 346 0 1
149 346 0 0
148 346 0 0
147 346 0 0
146 346 0 0
145 346 0 0
144 346 0 0
143 346 0 0
449 345 0 0
448 345 0 0
447 345 0 0
446 345 0 0
445 345 0 0
444 345 0 0
218 345 0 1
217 345 0 1
216 345 0 1
215 345 0 1
214 345 0 1
213 345 0 1
212 345 0 1
148 345 0 0
147 345 0 0
146 345 0 0
145 345 0 0
144 345 0 0
143 345 0 0
142 345 0 0
450 344 0 0
449 344 0 0
448 344 0 0
447 344 0 0
446 344 0 0
445 344 0 0
219 344 0 1
218 344 0 1
217 344 0 1
216 344 0 1
215 344 0 1
214 344 0 1
213 344 0 1
147 344 0 0
146 344 0 0
145 344 0 0
144 344 0 0
143 344 0 0
142 344 0 0
451 343 0 0
450 343 0 0
449 343 0 0
448 343 0 0
447 343 0 0
446 343 0 0
445 343 0 0
220 343 0 1
219 343 0 1
218 343 0 1
217 343 0 1
216 343 0 1
215 343 0 1
214 343 0 1
146 343 0 0
145 343 0 0
144 343 0 0
143 343 0 0
142 343 0 0
141 343 0 0
451 342 0 0
450 342 0 0
449 342 0 0
448 342 0 0
447 342 0 0
446 342 0 0
221 342 0 1
220 342 0 1
219 342 0 1
218 342 0 1
217 342 0 1
216 342 0 1
215 342 0 1
146 342 0 0
145 342 0 0
144 342 0 0
143 342 0 0
142 342 0 0
141 342 0 0
452 341 0 0
451 341 0 0
450 341 0 0
449 341 0 0
448 341 0 0
447 341 0 0
222 341 0 1
221 341 0 1
220 341 0 1
219 341 0 1
218 341 0 1
217 341 0 1
216 341 0 1
145 341 0 0
144 341 0 0
143 341 0 0
142 341 0 0
141 341 0 0
140 341 0 0
452 340 0 0
451 340 0 0
450 340 0 0
449 340 0 0
448 340 0 0
447 340 0 0
223 340 0 1
222 340 0 1
221 340 0 1
220 340 0 1
219 340 0 1
218 340 0 1
217 340 0 1
145 340 0 0
144 340 0 0
143 340 0 0
142 340 0 0
141 340 0 0
140 340 0 0
139 340 0 0
453 339 0 0
452 339 0 0
451 339 0 0
450 339 0 0
449 339 0 0
448 339 0 0
224 339 0 1
223 339 0 1
222 339 0 1
221 339 0 1
220 339 0 1
219 339 0 1
218 339 0 1
144 339 0 0
143 339 0 0
142 339 0 0
141 339 0 0
140 339 0 0
139 339 0 0
138 339 0 0
454 338 0 0
453 338 0 0
452 338 0 0
451 338 0 0
450 338 0 0
449 338 0 0
225 338 0 1
224 338 0 1
223 338 0 1
222 338 0 1
221 338 0 1
220 338 0 1
219 338 0 1
143 338 0 0
142 338 0 0
141 338 0 0
140 338 0 0
139 338 0 0
138 338 0 0
137 338 0 0
454 337 0 0
453 337 0 0
452 337 0 0
451 337 0 0
450 337 0 0
449 337 0 0
226 337 0 1
225 337 0 1
224 337 0 1
223 337 0 1
222 337 0 1
221 337 0 1
220 337 0 1
142 337 0 0
141 337 0 0
140 337 0 0
139 337 0 0
138 337 0 0
137 337 0 0
136 337 0 0
454 336 0 0
453 336 0 0
452 336 0 0
451 336 0 0
450 336 0 0
227 336 0 1
226 336 0 1
225 336 0 1
224 336 0 1
223 336 0 1
222 336 0 1
221 336 0 1
141 336 0 0
140 336 0 0
139 336 0 0
138 336 0 0
137 336 0 0
136 336 0 0
455 335 0 0
454 335 0 0
453 335 0 0
452 335 0 0
451 335 0 0
450 335 0 0
228 335 0 1
227 335 0 1
226 335 0 1
225 335 0 1
224 335 0 1
223 335 0 1
222 335 0 1
140 335 0 0
139 335 0 0
138 335 0 0
137 335 0 0
136 335 0 0
135 335 0 0
455 334 0 0
454 334 0 0
453 334 0 0
452 334 0 0
451 334 0 0
229 334 0 1
228 334 0 1
227 334 0 1
226 334 0 1
225 334 0 1
224 334 0 1
223 334 0 1
140 334 0 0
139 334 0 0
138 334 0 0
137 334 0 0
136 334 0 0
135 334 0 0
456 333 0 0
455 333 0 0
454 333 0 0
453 333 0 0
452 333 0 0
451 333 0 0
230 333 0 1
229 333 0 1
228 333 0 1
227 333 0 1
226 333 0 1
225 333 0 1
224 333 0 1
139 333 0 0
138 333 0 0
137 333 0 0
136 333 0 0
135 333 0 0
134 333 0 0
457 332 0 0
456 332 0 0
455 332 0 0
454 332 0 0
453 332 0 0
452 332 0 0
451 332 0 0
231 332 0 1
230 332 0 1
229 332 0 1
228 332 0 1
227 332 0 1
226 332 0 1
225 332 0 1
139 332 0 0
138 332 0 0
137 332 0 0
136 332 0 0
135 332 0 0
134 332 0 0
457 331 0 0
456 331 0 0
455 331 0 0
454 331 0 0
453 331 0 0
452 331 0 0
233 331 0 1
232 331 0 1
231 331 0 1
230 331 0 1
229 331 0 1
228 331 0 1
227 331 0 1
226 331 0 1
138 331 0 0
137 331 0 0
136 331 0 0
135 331 0 0
134 331 0 0
458 330 0 0
457 330 0 0
456 330 0 0
455 330 0 0
454 330 0 0
453 330 0 0
234 330 0 1
233 330 0 1
232 330 0 1
231 330 0 1
230 330 0 1
229 330 0 1
228 330 0 1
227 330 0 1
138 330 0 0
137 330 0 0
136 330 0 0
135 330 0 0
134 330 0 0
133 330 0 0
459 329 0 0
458 329 0 0
457 329 0 0
456 329 0 0
455 329 0 0
454 329 0 0
453 329 0 0
236 329 0 1
235 329 0 1
234 329 0 1
233 329 0 1
232 329 0 1
231 329 0 1
230 329 0 1
229 329 0 1
228 329 0 1
137 329 0 0
136 329 0 0
135 329 0 0
134 329 0 0
133 329 0 0
460 328 0 0
459 328 0 0
458 328 0 0
457 328 0 0
456 328 0 0
455 328 0 0
454 328 0 0
237 328 0 1
236 328 0 1
235 328 0 1
234 328 0 1
233 328 0 1
232 328 0 1
231 328 0 1
230 328 0 1
229 328 0 1
137 328 0 0
136 328 0 0
135 328 0 0
134 328 0 0
133 328 0 0
132 328 0 0
461 327 0 0
460 327 0 0
459 327 0 0
458 327 0 0
457 327 0 0
456 327 0 0
455 327 0 0
239 327 0 1
238 327 0 1
237 327 0 1
236 327 0 1
235 327 0 1
234 327 0 1
233 327 0 1
232 327 0 1
231 327 0 1
230 327 0 1
137 327 0 0
136 327 0 0
135 327 0 0
134 327 0 0
133 327 0 0
132 327 0 0
462 326 0 0
461 326 0 0
460 326 0 0
459 326 0 0
458 326 0 0
457 326 0 0
456 326 0 0
240 326 0 1
239 326 0 1
238 326 0 1
237 326 0 1
236 326 0 1
235 326 0 1
234 326 0 1
233 326 0 1
232 326 0 1
136 326 0 0
135 326 0 0
134 326 0 0
133 326 0 0
132 326 0 0
463 325 0 0
462 325 0 0
461 325 0 0
460 325 0 0
459 325 0 0
458 325 0 0
457 325 0 0
242 325 0 1
241 325 0 1
240 325 0 1
239 325 0 1
238 325 0 1
237 325 0 1
236 325 0 1
235 325 0 1
234 325 0 1
233 325 0 1
136 325 0 0
135 325 0 0
134 325 0 0
133 325 0 0
132 325 0 0
131 325 0 0
464 324 0 0
463 324 0 0
462 324 0 0
461 324 0 0
460 324 0 0
459 324 0 0
458 324 0 0
243 324 0 1
242 324 0 1
241 324 0 1
240 324 0 1
239 324 0 1
238 324 0 1
237 324 0 1
236 324 0 1
235 324 0 1
135 324 0 0
134 324 0 0
133 324 0 0
132 324 0 0
131 324 0 0
464 323 0 0
463 323 0 0
462 323 0 0
461 323 0 0
460 323 0 0
459 323 0 0
245 323 0 1
244 323 0 1
243 323 0 1
242 323 0 1
241 323 0 1
240 323 0 1
239 323 0 1
238 323 0 1
237 323 0 1
236 323 0 1
135 323 0 0
134 323 0 0
133 323 0 0
132 323 0 0
131 323 0 0
130 323 0 0
464 322 0 0
463 322 0 0
462 322 0 0
461 322 0 0
460 322 0 0
246 322 0 1
245 322 0 1
244 322 0 1
243 322 0 1
242 322 0 1
241 322 0 1
240 322 0 1
239 322 0 1
238 322 0 1
135 322 0 0
134 322 0 0
133 322 0 0
132 322 0 0
131 322 0 0
130 322 0 0
465 321 0 0
464 321 0 0
463 321 0 0
462 321 0 0
461 321 0 0
460 321 0 0
247 321 0 1
246 321 0 1
245 321 0 1
244 321 0 1
243 321 0 1
242 321 0 1
241 321 0 1
240 321 0 1
239 321 0 1
134 321 0 0
133 321 0 0
132 321 0 0
131 321 0 0
130 321 0 0
129 321 0 0
465 320 0 0
464 320 0 0
463 320 0 0
462 320 0 0
461 320 0 0
249 320 0 1
248 320 0 1
247 320 0 1
246 320 0 1
245 320 0 1
244 320 0 1
243 320 0 1
242 320 0 1
241 320 0 1
134 320 0 0
133 320 0 0
132 320 0 0
131 320 0 0
130 320 0 0
129 320 0 0
465 319 0 0
464 319 0 0
463 319 0 0
462 319 0 0
461 319 0 0
250 319 0 1
249 319 0 1
248 319 0 1
247 319 0 1
246 319 0 1
245 319 0 1
244 319 0 1
243 319 0 1
242 319 0 1
133 319 0 0
132 319 0 0
131 319 0 0
130 319 0 0
129 319 0 0
128 319 0 0
466 318 0 0
465 318 0 0
464 318 0 0
463 318 0 0
462 318 0 0
461 318 0 0
251 318 0 1
250 318 0 1
249 318 0 1
248 318 0 1
247 318 0 1
246 318 0 1
245 318 0 1
244 318 0 1
133 318 0 0
132 318 0 0
131 318 0 0
130 318 0 0
129 318 0 0
128 318 0 0
466 317 0 0
465 317 0 0
464 317 0 0
463 317 0 0
462 317 0 0
252 317 0 1
251 317 0 1
250 317 0 1
249 317 0 1
248 317 0 1
247 317 0 1
246 317 0 1
245 317 0 1
132 317 0 0
131 317 0 0
130 317 0 0
129 317 0 0
128 317 0 0
467 316 0 0
466 316 0 0
465 316 0 0
464 316 0 0
463 316 0 0
462 316 0 0
253 316 0 1
252 316 0 1
251 316 0 1
250 316 0 1
249 316 0 1
248 316 0 1
247 316 0 1
246 316 0 1
132 316 0 0
131 316 0 0
130 316 0 0
129 316 0 0
128 316 0 0
127 316 0 0
467 315 0 0
466 315 0 0
465 315 0 0
464 315 0 0
463 315 0 0
462 315 0 0
254 315 0 1
253 315 0 1
252 315 0 1
251 315 0 1
250 315 0 1
249 315 0 1
248 315 0 1
247 315 0 1
131 315 0 0
130 315 0 0
129 315 0 0
128 315 0 0
127 315 0 0
468 314 0 0
467 314 0 0
466 314 0 0
465 314 0 0
464 314 0 0
463 314 0 0
409 314 0 1
408 314 0 1
407 314 0 1
406 314 0 1
256 314 0 1
255 314 0 1
254 314 0 1
253 314 0 1
252 314 0 1
251 314 0 1
250 314 0 1
249 314 0 1
248 314 0 1
131 314 0 0
130 314 0 0
129 314 0 0
128 314 0 0
127 314 0 0
126 314 0 0
468 313 0 0
467 313 0 0
466 313 0 0
465 313 0 0
464 313 0 0
463 313 0 0
409 313 0 1
408 313 0 1
407 313 0 1
406 313 0 1
257 313 0 1
256 313 0 1
255 313 0 1
254 313 0 1
253 313 0 1
252 313 0 1
251 313 0 1
250 313 0 1
130 313 0 0
129 313 0 0
128 313 0 0
127 313 0 0
126 313 0 0
469 312 0 0
468 312 0 0
467 312 0 0
466 312 0 0
465 312 0 0
464 312 0 0
409 312 0 1
408 312 0 1
407 312 0 1
406 312 0 1
259 312 0 1
258 312 0 1
257 312 0 1
256 312 0 1
255 312 0 1
254 312 0 1
253 312 0 1
252 312 0 1
251 312 0 1
130 312 0 0
129 312 0 0
128 312 0 0
127 312 0 0
126 312 0 0
125 312 0 0
469 311 0 0
468 311 0 0
467 311 0 0
466 311 0 0
465 311 0 0
464 311 0 0
409 311 0 1
408 311 0 1
407 311 0 1
406 311 0 1
260 311 0 1
259 311 0 1
258 311 0 1
257 311 0 1
256 311 0 1
255 311 0 1
254 311 0 1
253 311 0 1
252 311 0 1
130 311 0 0
129 311 0 0
128 311 0 0
127 311 0 0
126 311 0 0
125 311 0 0
470 310 0 0
469 310 0 0
468 310 0 0
467 310 0 0
466 310 0 0
465 310 0 0
409 310 0 1
408 310 0 1
407 310 0 1
406 310 0 1
261 310 0 1
260 310 0 1
259 310 0 1
258 310 0 1
257 310 0 1
256 310 0 1
255 310 0 1
254 310 0 1
129 310 0 0
128 310 0 0
127 310 0 0
126 310 0 0
125 310 0 0
124 310 0 0
470 309 0 0
469 309 0 0
468 309 0 0
467 309 0 0
466 309 0 0
465 309 0 0
409 309 0 1
408 309 0 1
407 309 0 1
406 309 0 1
405 309 0 1
262 309 0 1
261 309 0 1
260 309 0 1
259 309 0 1
258 309 0 1
257 309 0 1
256 309 0 1
255 309 0 1
129 309 0 0
128 309 0 0
127 309 0 0
126 309 0 0
125 309 0 0
124 309 0 0
471 308 0 0
470 308 0 0
469 308 0 0
468 308 0 0
467 308 0 0
466 308 0 0
409 308 0 1
408 308 0 1
407 308 0 1
406 308 0 1
405 308 0 1
263 308 0 1
262 308 0 1
261 308 0 1
260 308 0 1
259 308 0 1
258 308 0 1
257 308 0 1
128 308 0 0
127 308 0 0
126 308 0 0
125 308 0 0
124 308 0 0
471 307 0 0
470 307 0 0
469 307 0 0
468 307 0 0
467 307 0 0
466 307 0 0
409 307 0 1
408 307 0 1
407 307 0 1
406 307 0 1
405 307 0 1
264 307 0 1
263 307 0 1
262 307 0 1
261 307 0 1
260 307 0 1
259 307 0 1
258 307 0 1
128 307 0 0
127 307 0 0
126 307 0 0
125 307 0 0
124 307 0 0
123 307 0 0
472 306 0 0
471 306 0 0
470 306 0 0
469 306 0 0
468 306 0 0
467 306 0 0
409 306 0 1
408 306 0 1
407 306 0 1
406 306 0 1
405 306 0 1
404 306 0 1
264 306 0 1
263 306 0 1
262 306 0 1
261 306 0 1
260 306 0 1
259 306 0 1
127 306 0 0
126 306 0 0
125 306 0 0
124 306 0 0
123 306 0 0
472 305 0 0
471 305 0 0
470 305 0 0
469 305 0 0
468 305 0 0
467 305 0 0
408 305 0 1
407 305 0 1
406 305 0 1
405 305 0 1
404 305 0 1
265 305 0 1
264 305 0 1
263 305 0 1
262 305 0 1
261 305 0 1
260 305 0 1
259 305 0 1
127 305 0 0
126 305 0 0
125 305 0 0
124 305 0 0
123 305 0 0
473 304 0 0
472 304 0 0
471 304 0 0
470 304 0 0
469 304 0 0
468 304 0 0
408 304 0 1
407 304 0 1
406 304 0 1
405 304 0 1
404 304 0 1
403 304 0 1
266 304 0 1
265 304 0 1
264 304 0 1
263 304 0 1
262 304 0 1
261 304 0 1
260 304 0 1
127 304 0 0
126 304 0 0
125 304 0 0
124 304 0 0
123 304 0 0
473 303 0 0
472 303 0 0
471 303 0 0
470 303 0 0
469 303 0 0
468 303 0 0
408 303 0 1
407 303 0 1
406 303 0 1
405 303 0 1
404 303 0 1
403 303 0 1
267 303 0 1
266 303 0 1
265 303 0 1
264 303 0 1
263 303 0 1
262 303 0 1
261 303 0 1
127 303 0 0
126 303 0 0
125 303 0 0
124 303 0 0
123 303 0 0
474 302 0 0
473 302 0 0
472 302 0 0
471 302 0 0
470 302 0 0
469 302 0 0
407 302 0 1
406 302 0 1
405 302 0 1
404 302 0 1
403 302 0 1
402 302 0 1
268 302 0 1
267 302 0 1
266 302 0 1
265 302 0 1
264 302 0 1
263 302 0 1
262 302 0 1
127 302 0 0
126 302 0 0
125 302 0 0
124 302 0 0
123 302 0 0
474 301 0 0
473 301 0 0
472 301 0 0
471 301 0 0
470 301 0 0
469 301 0 0
407 301 0 1
406 301 0 1
405 301 0 1
404 301 0 1
403 301 0 1
402 301 0 1
269 301 0 1
268 301 0 1
267 301 0 1
266 301 0 1
265 301 0 1
264 301 0 1
263 301 0 1
127 301 0 0
126 301 0 0
125 301 0 0
124 301 0 0
123 301 0 0
475 300 0 0
474 300 0 0
473 300 0 0
472 300 0 0
471 300 0 0
470 300 0 0
406 300 0 1
405 300 0 1
404 300 0 1
403 300 0 1
402 300 0 1
401 300 0 1
270 300 0 1
269 300 0 1
268 300 0 1
267 300 0 1
266 300 0 1
265 300 0 1
264 300 0 1
127 300 0 0
126 300 0 0
125 300 0 0
124 300 0 0
123 300 0 0
476 299 0 0
475 299 0 0
474 299 0 0
473 299 0 0
472 299 0 0
471 299 0 0
406 299 0 1
405 299 0 1
404 299 0 1
403 299 0 1
402 299 0 1
401 299 0 1
271 299 0 1
270 299 0 1
269 299 0 1
268 299 0 1
267 299 0 1
266 299 0 1
265 299 0 1
127 299 0 0
126 299 0 0
125 299 0 0
124 299 0 0
123 299 0 0
476 298 0 0
475 298 0 0
474 298 0 0
473 298 0 0
472 298 0 0
471 298 0 0
405 298 0 1
404 298 0 1
403 298 0 1
402 298 0 1
401 298 0 1
400 298 0 1
272 298 0 1
271 298 0 1
270 298 0 1
269 298 0 1
268 298 0 1
267 298 0 1
266 298 0 1
126 298 0 0
125 298 0 0
124 298 0 0
123 298 0 0
477 297 0 0
476 297 0 0
475 297 0 0
474 297 0 0
473 297 0 0
472 297 0 0
405 297 0 1
404 297 0 1
403 297 0 1
402 297 0 1
401 297 0 1
400 297 0 1
273 297 0 1
272 297 0 1
271 297 0 1
270 297 0 1
269 297 0 1
268 297 0 1
267 297 0 1
126 297 0 0
125 297 0 0
124 297 0 0
123 297 0 0
478 296 0 0
477 296 0 0
476 296 0 0
475 296 0 0
474 296 0 0
473 296 0 0
472 296 0 0
404 296 0 1
403 296 0 1
402 296 0 1
401 296 0 1
400 296 0 1
399 296 0 1
274 296 0 1
273 296 0 1
272 296 0 1
271 296 0 1
270 296 0 1
269 296 0 1
268 296 0 1
126 296 0 0
125 296 0 0
124 296 0 0
123 296 0 0
478 295 0 0
477 295 0 0
476 295 0 0
475 295 0 0
474 295 0 0
473 295 0 0
404 295 0 1
403 295 0 1
402 295 0 1
401 295 0 1
400 295 0 1
399 295 0 1
275 295 0 1
274 295 0 1
273 295 0 1
272 295 0 1
271 295 0 1
270 295 0 1
269 295 0 1
126 295 0 0
125 295 0 0
124 295 0 0
123 295 0 0
479 294 0 0
478 294 0 0
477 294 0 0
476 294 0 0
475 294 0 0
474 294 0 0
403 294 0 1
402 294 0 1
401 294 0 1
400 294 0 1
399 294 0 1
398 294 0 1
276 294 0 1
275 294 0 1
274 294 0 1
273 294 0 1
272 294 0 1
271 294 0 1
270 294 0 1
126 294 0 0
125 294 0 0
124 294 0 0
123 294 0 0
480 293 0 0
479 293 0 0
478 293 0 0
477 293 0 0
476 293 0 0
475 293 0 0
474 293 0 0
403 293 0 1
402 293 0 1
401 293 0 1
400 293 0 1
399 293 0 1
398 293 0 1
277 293 0 1
276 293 0 1
275 293 0 1
274 293 0 1
273 293 0 1
272 293 0 1
271 293 0 1
126 293 0 0
125 293 0 0
124 293 0 0
123 293 0 0
481 292 0 0
480 292 0 0
479 292 0 0
478 292 0 0
477 292 0 0
476 292 0 0
475 292 0 0
402 292 0 1
401 292 0 1
400 292 0 1
399 292 0 1
398 292 0 1
397 292 0 1
278 292 0 1
277 292 0 1
276 292 0 1
275 292 0 1
274 292 0 1
273 292 0 1
272 292 0 1
126 292 0 0
125 292 0 0
124 292 0 0
123 292 0 0
482 291 0 0
481 291 0 0
480 291 0 0
479 291 0 0
478 291 0 0
477 291 0 0
476 291 0 0
402 291 0 1
401 291 0 1
400 291 0 1
399 291 0 1
398 291 0 1
397 291 0 1
279 291 0 1
278 291 0 1
277 291 0 1
276 291 0 1
275 291 0 1
274 291 0 1
273 291 0 1
126 291 0 0
125 291 0 0
124 291 0 0
123 291 0 0
483 290 0 0
482 290 0 0
481 290 0 0
480 290 0 0
479 290 0 0
478 290 0 0
477 290 0 0
401 290 0 1
400 290 0 1
399 290 0 1
398 290 0 1
397 290 0 1
396 290 0 1
280 290 0 1
279 290 0 1
278 290 0 1
277 290 0 1
276 290 0 1
275 290 0 1
274 290 0 1
126 290 0 0
125 290 0 0
124 290 0 0
123 290 0 0
484 289 0 0
483 289 0 0
482 289 0 0
481 289 0 0
480 289 0 0
479 289 0 0
478 289 0 0
401 289 0 1
400 289 0 1
399 289 0 1
398 289 0 1
397 289 0 1
396 289 0 1
280 289 0 1
279 289 0 1
278 289 0 1
277 289 0 1
276 289 0 1
275 289 0 1
126 289 0 0
125 289 0 0
124 289 0 0
123 289 0 0
485 288 0 0
484 288 0 0
483 288 0 0
482 288 0 0
481 288 0 0
480 288 0 0
479 288 0 0
400 288 0 1
399 288 0 1
398 288 0 1
397 288 0 1
396 288 0 1
395 288 0 1
281 288 0 1
280 288 0 1
279 288 0 1
278 288 0 1
277 288 0 1
276 288 0 1
126 288 0 0
125 288 0 0
124 288 0 0
123 288 0 0
487 287 0 0
486 287 0 0
485 287 0 0
484 287 0 0
483 287 0 0
482 287 0 0
481 287 0 0
480 287 0 0
400 287 0 1
399 287 0 1
398 287 0 1
397 287 0 1
396 287 0 1
395 287 0 1
282 287 0 1
281 287 0 1
280 287 0 1
279 287 0 1
278 287 0 1
277 287 0 1
276 287 0 1
126 287 0 0
125 287 0 0
124 287 0 0
123 287 0 0
488 286 0 0
487 286 0 0
486 286 0 0
485 286 0 0
484 286 0 0
483 286 0 0
482 286 0 0
481 286 0 0
399 286 0 1
398 286 0 1
397 286 0 1
396 286 0 1
395 286 0 1
394 286 0 1
282 286 0 1
281 286 0 1
280 286 0 1
279 286 0 1
278 286 0 1
277 286 0 1
126 286 0 0
125 286 0 0
124 286 0 0
123 286 0 0
489 285 0 0
488 285 0 0
487 285 0 0
486 285 0 0
485 285 0 0
484 285 0 0
483 285 0 0
482 285 0 0
399 285 0 1
398 285 0 1
397 285 0 1
396 285 0 1
395 285 0 1
394 285 0 1
283 285 0 1
282 285 0 1
281 285 0 1
280 285 0 1
279 285 0 1
278 285 0 1
126 285 0 0
125 285 0 0
124 285 0 0
123 285 0 0
490 284 0 0
489 284 0 0
488 284 0 0
487 284 0 0
486 284 0 0
485 284 0 0
484 284 0 0
483 284 0 0
398 284 0 1
397 284 0 1
396 284 0 1
395 284 0 1
394 284 0 1
393 284 0 1
284 284 0 1
283 284 0 1
282 284 0 1
281 284 0 1
280 284 0 1
279 284 0 1
278 284 0 1
126 284 0 0
125 284 0 0
124 284 0 0
123 284 0 0
491 283 0 0
490 283 0 0
489 283 0 0
488 283 0 0
487 283 0 0
486 283 0 0
485 283 0 0
484 283 0 0
398 283 0 1
397 283 0 1
396 283 0 1
395 283 0 1
